FILER_ID,FILER_NAME
39463,Vivian M. Viloria-Fisher
39464,Lisa  Kosek
39465,Regina M Rubenstein
39466,Wendy Sue Ricks
39467,Daniel P. Dromm
39468,Ciaran  Hanna
39469,Sallie A. Brothers
3947,Friends Of David Hamlin
39470,Christopher S. Friend
39471,Raymond F Joyce
39472,E. Daniel Quatro
39473,Kathleen Joy Callahan
39474,James E. Van Slyke
39475,Christopher B.T. Coffin
39476,Joseph G. Mckay
39477,Allegra F. Dengler
39478,Brian M. Murphy
39479,Darlene D. Harris
3948,Committee To Elect Rich Perkins
39480,John P. Colangelo
39481,Ronald J. Frank
39482,Van Henri White
39483,Allen Kent Williams
39484,Vernon D. Burns
39485,Richard J. Meyers
39486,Terence  Murphy
39487,Martin W Haley
39488,Joseph S. Genco
39489,Christopher H. O'Brien
3949,Friends Of Joe Mccaffrey
39490,Gerald Maurice Soulia
39491,Carolyn (Cari) S. Young
39492,Robin K. Sheares
39493,James M. Vallone
39494,Shari Ruth Michels
39495,Harry A Lennon
39496,John E. Sweeney Jr
39497,David R Roefaro
39498,John J  Mc Eneny
39499,Ronald J Pilozzi
395,Citizens To Elect Jon Budelmann
3950,Providence Democratic Comm
39500,James M Sottile
39501,Michael S Simon
39502,Vanessa E Bogen
39503,William  Willson
39504,Joseph  Price Jr.
39505,Charles F. Teixeira
39506,Donna  Gizzi
39507,Moniquka  Diaz-Corley
39508,Robert D Warren
39509,Christopher J Klement
3951,Committee To Elect Carnrike
39510,John  Wrobe Jr.
39511,Ellen T. Mcveety
39512,Joanna  Criunta
39513,Mary E Rosenblatt
39514,Sheila J Rosenblatt
39515,Dennis A Criunta
39516,Theresa J Radman
39517,Leonardo  Catania
39518,Michael  Radman
39519,Barry G Zippelius
3952,Citizens For Boyd
39520,Taylor L Erickson
39521,Nick  Macris
39522,Todd M Cobe
39523,Debra  Rera
39524,Matthew G Hughes
39525,John Andrew Kay
39526,Vincent  Ciccolella
39527,Dana K Jorgensen-Cobe
39528,Aldo  Reccine
39529,Pavia J Gozelski
3953,Friends Of Mike Gianatasio
39530,Beverly H Radman Sr.
39531,Bernard J Locurto
39532,Joseph  Radman Sr.
39533,Miranda  Pugliese
39534,Dale E Mccoy
39535,James S Mundola
39536,Revlon  Mccoy
39537,Barbara L Figueroa
39538,Steven J Pagano
39539,John A Kane
3954,Leifer For Assembly
39540,Matthew G Hughes
39541,Hope  Pagano
39542,Henry J Murer
39543,Victoria A Hughes
39544,Roseann  Murer
39545,Christine  Croskin
39546,Michael S Imbasciani
39547,Bruce P Crosik
39548,Rose Marie  Imbasciani
39549,Christine  Bolger
3955,Friends Of Judy
39550,Maria  Bolger
39551,Steven  Messina
39552,George E Hughes
39553,Margaret M Hughes
39554,Mary C Joyce
39555,Frances A Mcnally
39556,Leroy A Mcnally
39557,Sherry  Rosenblatt
39558,Steven M Rosenblatt
39559,Dorothy Ann Riordan Hughes
3956,Committee To Elect Judge Murad Supreme Court Justice
39560,Michael  Hughes
39561,Matthew W Imbasciani
39562,Jamie L Imbasciani
39563,Richard P Polacek
39564,Linda S Wertheim
39565,Wayne H Wertheim
39566,Steven E. Schalabba
39567,Kenneth G. Rohr
39568,Frederick H. May
39569,James P O'Connor
3957,Friends Of Barbra Kavanaugh
39570,Stephen  Herz
39571,Maria Del Carme  Arroyo
39572,Linda L. Duke
39573,Thomas J. Roche
39574,Gary E. Siegel
39575,Ron  Schule
39576,Kyle R. Andrews
39577,Ronald Lee Knott
39578,Pia  Wood
39579,Daniel F. O'Brien
3958,Friends Of Dr. Ronald J. Volino
39580,Victor G. Grossman
39581,Forest  Cotten
39582,Thomas A. Murphy
39583,John M. Hofstetter
39584,Antoinette P. Ryan
39585,Thomas A. Nichols
39586,Sean P. Frey
39587,Patricia C. Depasquale
39588,Vincent M. Barone
39589,Lisa M. Goodwin
3959,Friends To Elect Amanda Ashley
39590,John A. Murphy
39591,Jane  Solomon
39592,Gerard  Renadette
39593,Ginny  Nacerino
39594,Terri L Ross
39595,Charles S Lopresto
39596,Leslie John Purificacion
39597,Leslie Carl Armstrong
39598,Grant  Prudhomme
39599,Roslind  Gumaer
396,Friends Of Jarett Gandolfo
3960,Scaringi For Legislator
39600,Jane  Jessupmayer
39601,Charles A. Martinez
39602,Wayne C. Speenburgh
39603,George W. Redder
39604,M. Christina Selin
39605,Mark  Darling
39606,John A. Black
39607,Russell J Finley
39608,John A. Fantauzzi
39609,Frank A. Renna
3961,People Of Woodbury To Elect Caruso & Pedersen
39610,Virginia F. Stern
39611,David  Smith
39612,Thomas A Hull
39613,Joseph P. Maiurano
39614,Matthew Donald Sokol
39615,Rose A. Sotak
39616,Kelly O'Neill Levy
39617,Thomas K. Dwyer
39618,David James Yando
39619,H. Boyce Sherwin
3962,Citizens For Don Fittipaldi
39620,Theodore A. Bennett
39621,Patricia  Hastings
39622,Jeffrey  Cleary
39623,Patricia  Babb
39624,Kathleen G Guarino
39625,Henry P Zemsky
39626,James P Mulligan
39627,Francis G. Farrington
39628,Brent  Tarntino
39629,Richard L Gunderman
3963,North Tonawanda Democratic Committee
39630,Christine O Heisman
39631,Robert E. Herman
39632,Martha L Dodge
39633,Elwin M. Wood
39634,Laurence G. Dengler
39635,Scott  Seskin
39636,David A. Koenigsberg
39637,Patrick M. Didas
39638,Christopher Thomas Wilcox
39639,Ralph J. Bracco Sr.
3964,People For Tony Fusco
39640,John D. Pelkey
39641,Ronald B. Keough
39642,John Joseph Dunford
39643,Mohammad  Razvi
39644,Ted  Yeomans
39645,Suzanne Gorman Messina
39646,Bruce J. Coe
39647,Timothy J Slisz
39648,James G. Budde
39649,Donald M. Kasprzak
3965,Matteo For Council
39650,William  Naughton
39651,Sidney Seymour Graubard
39652,Karina  Hahn
39653,James  Shara
39654,Joel  Rivera
39655,Terry A Bieniek
39656,Thomas M. Sabellico
39657,Richard E Lanza
39658,Susan D. Cummings
39659,Charles F. Hebdon
3966,Gardiner For East Hampton
39660,John C. Pastrick Jr.
39661,Terry  Premo
39662,Richard D. Madl
39663,William P. Edwards
39664,Mike  Maciak
39665,Mark R. Whalen
39666,Corey  Walker
39667,Juan  Rosario
39668,Valerie  Gobbo
39669,Richard  Materese
3967,Friends To Elect Matthew T. Weber Niagara Falls City Court Judge
39670,Gene  Labare
39671,Brian  Brunza
39672,"Bryon N. Gardner, Sr."
39673,Denise M. Conklin-Billman
39674,Michael  Hennessy
39675,Tracey  Edwards
39676,Andrea  Stewart-Cousins
39677,Terry Michael Mclaughlin
39678,Chuck  Couture
39679,Robert J. Gigante
3968,Citizens For Better Government Batavia New York
39680,Anthony J. Pulci
39681,Daniel F. Parker
39682,David  Bagg
39683,Everett  Cass
39684,Scott  Clarke
39685,Bridgette  Elliott-Van Norman
39686,Sharon  Bagg Battisti
39687,Thomas  Skinner
39688,Lynne L. Davis
39689,Steven  Guarin
3969,North Salem Rustic
39690,Alfred Montoya Dominguez
39691,Emanuele  Innamorato
39692,Anthony  Fava Jr.
39693,Gerard  O'Donnell
39694,Joseph  Angilletta
39695,Paul  Gibilisco
39696,Michael  Drucker
39697,Carrie  Sackett
39698,Richard  Fortunato
39699,Jay  Rosenstein
397,Joanne Winslow For Supreme Court
3970,Woodward For Mayor
39700,Philip  Schnelwar
39701,Gilbert  Silva
39702,Thomas  Muratore
39703,Bryan  Farmer
39704,Albie  Hohauser
39705,Kevin S. Smardz
39706,Robert H. Giza
39707,Scott  Morgan
39708,Conway J. Gagnier
39709,Eugene W. Thomas
3971,Friends Of Miss Ellen Difalco
39710,Madeleine  Myers-Stearns
39711,Robert Lawrence Olson
39712,Paul T. Cooper
39713,Robert  Griffin
39714,Frank J Commisso
39715,Etta Kay Dewey
39716,Lawrence V. Soos
39717,Charles A. Williams Jr.
39718,Scott D. Mcnamara
39719,Melissa R.H. Brown
3972,Citizens For Deb Cody
39720,Dennis M Robertson
39721,Brian J Beedenbender
39722,Vincent  Ignizio
39723,Leonard  Logatto
39724,Robert  Jackson
39725,David A Bishop
39726,Molly  Honigsfeld
39727,Hugh  Polk
39728,Jacqueline  Salit
39729,Cathy  Stewart
3973,Committee To Re-Elect Francis X. OKeefe Warren County Treasurer
39730,Edward  Brady
39731,Robert M. Morgenthau
39732,Linda A. Kabot
39733,Wellington  Sharpe
39734,Arthur  Canady
39735,Lenora B. Fulani
39736,David  Belmont
39737,Alvaader  Frazier
39738,Yasmin  Lin
39739,Domenica  Giacobino
3974,Friends Of Bernice I. Lefort
39740,Margaret  Cotter
39741,Nicholas  Johnson
39742,Tara  Lewis
39743,William  Danzy
39744,John F. Batt
39745,Cindy A. Kouril
39746,Mark J Premo Sr.
39747,Linda C. Rakiecki-Biernat
39748,"Thomas C. Buckel, Jr."
39749,Casey E. Jordan
3975,Friends Of Joel Ordway
39750,Harry  Kresley
39751,Emmitt  Thrower
39752,Juan A Rosario
39753,Vanessa E. Bogan
39754,Susan C Simon
39755,"Thomas J. Quatroche, Jr."
39756,Joseph  Sawicki
39757,Sylvia  Tyler
39758,Mathieu  Eugene
39759,Edward  Rath
3976,Pirro Support Committee
39760,Mark C. Poloncarz
39761,Joel G. Toney
39762,Ethel T. Chen
39763,Kathleen B. Hogan
39764,Paul B. Phinney Iii
39765,Nicholas  De Rosa
39766,L. Rickie Tulloch
39767,Harry L Schiffman
39768,Glenn P. Noonan
39769,Albert V. Meyer
3977,Friends Of Ann Thane
39770,Richard  Walls
39771,Helen Diane Foster
39772,Wayne Franklin Jagow
39773,Todd  Dunn
39774,Sidney T Farber
39775,Roy  Wixson
39776,Rose H Sconiers
39777,Anthony J. Picente
39778,Jennifer  James
39779,Stephen P. O'Hare
3978,Support For Good Government
39780,Sheryl  Williams
39781,Michael F. Young
39782,Lester D. Hayward
39783,Frank  Sparaco
39784,Melinda R Katz
39785,Cicely P. Greaves-Vega
39786,"Adolfo  Carrion, Jr."
39787,William V Grady
39788,Lawrence H Ecker
39789,Debra  Silber
3979,Friends Of Fran Connolly
39790,Maria Angela Massaro
39791,Alfonso Marra Bax
39792,Gordon M. Boyd
39793,Jonathan R. Sennett
39794,Dan  Klein
39795,John Francis Brown
39796,Lucille Marie Mcknight
39797,M. William  Lahey
39798,John V. Forman
39799,Michael J. Sullivan
398,Responsible New York
3980,Friends Of Craig Berndt
39800,Nancy  Henshel
39801,Robert  Conroy
39802,Matthew  Neuringer
39803,Dwight  Yee
39804,D. Michael Rights
39805,Tim  Julian
39806,Harold B. Beeler
39807,Janet C. Jordan
39808,Philip J. Smallman
39809,Paul  Gouldin
3981,Go G Go
39810,Maggie  Gouldin
39811,Luvenia  Suber
39812,Lorraine A Marcellin
39813,Sandra  Flores
39814,Joanne  Sullivan
39815,Bobby  Soto
39816,Jenny  Rivera
39817,Clara  Bailon
39818,Denise  Perez
39819,Edgardo  Ortiz
3982,New American Progressive Fund
39820,Brenda  Levy
39821,Michael Scott Randolph
39822,Earl (E.) Tom Sears
39823,Van B. Robinson
39824,Patrick M. Kilmartin
39825,Archer  Hutchinson
39826,Gary E. Hughes
39827,Katherine Luz Herrera
39828,Elaine Z. Slobob
39829,Jodi  Goodman
3983,Friends Of Eddie Densieski
39830,John M. Galasso
39831,Peter A. Essley
39832,Vincent J. Riggi
39833,Ulderic J. Boisvert
39834,Daniel J. Girard
39835,Barbara  Blass
39836,Harold H. Hopkinson
39837,Mark-Paul  Serafin
39838,Scott  Mcgrew
39839,Nathan H.
3984,Committee To Elect Louise Parker
39840,Danielle  Goodman
39841,Peter  Swiderski
39842,Anthony J. Dolce
39843,Thomas E. Gallagher
39844,Ned  Deuel
39845,Jacquelyn E. Earley
39846,Christopher G. Connors
39847,John  Luisi
39848,Bryon J Mcintyre
39849,Stacey  Freed
3985,Wheatland Republican Committee
39850,Janet Ann Greenfield Reynolds
39851,Lisa  Copeland
39852,Mary Beth  O'Leary
39853,Warren  Brinker
39854,Jonah  Triebwasser
39855,Ralph J Perfetto
39856,Lynne A. Eckardt
39857,Michael J. Violante
39858,M. Indica Jaycox
39859,Roberto  Lopez
3986,Wilton Republican Committee (Wrc)
39860,Frank  Pagano
39861,Robert P. Merino
39862,Terry S. Hinds
39863,Christopher P. Farber
39864,Martha Elizabeth Mulroy
39865,Anthony  Weiner
39866,Jesse E. Hamilton
39867,Frank P. Gulluscio
39868,Thomas P. Zugibe
39869,Susan  Forrester-Mackay
3987,Friends Of Charlie Fieramusca
39870,Trudy L. Mason
39871,Pat  Timmins
39872,Loretta C. Scott
39873,Thomas P. Cleere
39874,Dennis M. O'Brien
39875,Howard A. Shafer
39876,Luke  Smith
39877,Steven Anthony Behar
39878,Matthew  Smith
39879,David  Dunning
3988,Burstein 94
39880,Robert F. Meehan
39881,Robert J. Steele
39882,Michael J. Demartino
39883,Eben C. Norfleet
39884,Regina  Duffy
39885,Francis S. Majewski
39886,Michelle  Marto
39887,John  Maggiore
39888,Geoffrey K. Klein
39889,Jerome D. Schad
3989,Mcmanus Assembly Campaign Committee
39890,Denis Anthony O'Donnell
39891,Susan T. Westling
39892,Maryrose  Sattie
39894,James  Hart
39895,Joseph J. Suhrada
39896,Fran  Siems
39897,Cynthia L. Boyce
39898,Lewis (Babe) Rotella
39899,Helen  Marshall
399,Steve Mclaughlin For Assembly
3990,Ted Swiercznski Campaign Fund
39900,Ronald  Hooper
39901,Mary F. Foster
39902,James R. Buhrmaster
39903,Adam  Levy
39904,Denise  Tangney
39905,Jason J. Murgia
39906,Kevin  Stocker
39907,James H. Cecile
39908,Mohsen  Elsayed
39909,John S. Nader
3991,Friends Of Natasha A. Holiday
39910,Suzanne M. Berger
39911,Deborah Shephard Moynihan
39912,Linda Marie Dipasquale
39913,Joseph J Anderson
39914,Linda  Murphy
39915,Matthew J. Murphy
39916,Clifford J. Lange
39917,Gregory  Seeley
39918,Joel Peter Feroleto
39919,Robert M Carney
3992,Friends Of Craig Gelbsman
39920,Charles F. Crimi Jr.
39921,Matthew G Ryan
39922,Sandy  Annabi
39923,Augustus T. Burns
39924,Betrand C. Seller
39925,Geoffrey C. Lewis
39926,Edward F Hotchkiss
39927,Adam  Weinstein
39928,Laura L. Morris
39929,Robert  Spergel
3993,Lincoln Restler For State Committee (Lrfsc Lincoln Restler For State Committee)
39930,William Keith Mcnall
39931,James R Breese
39932,Michael E. Boyle Jr.
39933,Paul O. Sullivan
39934,Patricia  Fitzgerald
39935,Charlotte  Madagin
39936,Steven M. Donsky
39937,Jeff  Gottlieb
39938,Patrick J. Withers
39939,Thomas A. Bauer
3994,Friends Of Linda Kabot
39940,Joshua  Yablon
39941,Albert V. Meyer
39942,Jason J. Cafarella
39943,Christopher Salvatore Martone
39944,Charles J Diamond
39945,Jon E. Budelmann
39946,John C. Cochrane
39947,Richard T. Walls
39948,Matthew D. Bjelobrk
39949,Peter D. Buckley
3995,Friends Of Terry Yarnall
39950,Manny Manuel Onativia
39951,Vincent R. Gugliuzza
39952,Michael G. Den Dekker
39953,Vincent  Bradley Jr.
39954,"Wayne H. Wink, Jr."
39955,Arthur J. Doran Jr.
39956,Carmen Francis Gumina
39957,James William Hubert
39958,Timothy M. Wroblewski
39959,Vincent M. Dinolfo
3996,Otsego County Republican Committee
39960,Charles Robert Gibbs Ii
39961,Clyde L. Burmaster
39962,Richard S. Lawrence
39963,Leonard G. Remo
39964,Marie Gina Faustin
39965,Jacob  Gold
39966,Justin L. Sweet
39967,Judi  Bosworth
39968,Paul  Siejak
39969,Paul A. Dyster
3997,North Salem Democratic Club
39970,L. Michael  Tabolt
39971,Ali A. Mirza
39972,Kathleen M. Simmes
39973,Robert  Rothermel
39974,James  Blake
39975,Roy D. Brown
39976,Patsy J. Zanchelli
39977,Joan Marie Snyder
39978,Richard  Jennings
39979,Janice  Mullins
3998,Lesnick For City Council President
39980,Wendy  Nack-Lawlor
39981,Charlene  Diehl
39982,Russell  Brownback
39983,Louis A Van Cleef
39984,Julianne S. Eisman
39985,Robert Steven Young
39986,Carloyn E. Wade
39987,Danny  King
39988,Dale F Clarke
39989,Richard H Becker
3999,Friends Of Tom Barraga
39990,Rick  Cunha
39991,Jim  Mcgee
39992,Maureen  O'Connell
39993,Thomas J Jacobellis
39994,Willa W.J. Powell
39995,Robert  Hornak
39996,Gwen  Goodwin
39997,Susan L. Cockburn
39998,Theodore H Young
39999,Robert L. Newman
4,Jb Moss Voice Of The Electorate (Vote) (Vote)
40,Town Of Chazy Republican Committee
400,Chris Aldrich For Town Judge
4000,Erie County Democratic Committee
40000,Thomas M. Best
40001,Frederick A. Lewis
40002,"Joseph F. Cawley, Jr."
40003,Kenneth J. Zalewski
40004,Robert E. Antonacci Ii
40005,Christopher C. Collins
40006,John A. Pappalardo
40007,Marc M. Carpenter
40008,John  Mertz
40009,Elaine M. Spaull
4001,Friends Of Carrie Andrews
40010,Terrence  Murphy
40011,David A. Capria
40012,Karen L. Hanford
40013,Joan B. Johnson
40014,"Nicholas  Ligammari, Jr."
40015,Dorothy  Chin-Brandt
40016,Lance  Denno
40017,William J. Cooke
40018,Robert  Astorino
40019,Richard A. Smith
4002,Pirro 07
40020,Brian W. Simon
40021,Laurie K. Garson
40022,Franklin A. Josef
40023,Tina Carolyn Bennet
40024,Francina Jolene Spoth
40025,Calvin W. Rhoney
40026,Julian D. Schreibman
40027,Bill  Ricard
40028,Thomas R. Ulbrich
40029,April A. Kennedy
4003,Committee To Elect Dave Gould For Sheriff
40030,Terry J. Wilhelm
40031,Howard  Gerber
40032,Sara M. Gonzalez
40033,Nicholas A. Caimano
40034,Deborah  Poulos
40035,Moniquka  Diaz-Corley
40036,"Salvatore F. Lanza, Esq."
40037,Michele Pirro Bailey
40038,Burton  Ledina
40039,"James J. Conroy, Jr."
4004,North Syosset-Woodbury Republican Club
40040,Melissa L. Barrett
40041,Michael A. Korchak
40042,Cindy L. Barber
40043,Matthew E. Veitch
40044,Oscar  Holt Iii
40045,Tara Marie Thomas
40046,Gregory P Peterson
40047,David A. Longeretta
40048,Gregory P Peterson
40049,Susan I. Kettner
4005,F.O.L.K. (Friends Of Lee Kyriacou)
40050,Mark  Levine
40051,Richard  Walls
40052,Eugene  Keeler
40053,Barbara  Zambelli
40054,Allen  Livermore
40055,Phyllis  Hulbert
40056,Monroe  Wasch
40057,Candra C. Thomason
40058,Andrea L. Mcnulty
40059,John Sherwood Remsen
4006,Committee To Elect Sam Herbert
40060,Duncan Rogers Lee Ii
40061,"Lawrence  Tanoury, Jr."
40062,John J. Flynn
40063,Mario Peter Tonellato
40064,Joseph  Capasso
40065,Shawn M Morse
40066,Eric  Lundstrom
40067,Robert  Farese
40068,Patricia  Ritchie
40069,Catherine E. Leahy Scott
4007,Lynn Clarke For Supreme Court
40070,William J Wilkinson
40071,Edward J Hennessey
40072,Anthony  Leone
40073,Patricia  Salvate-Riley
40074,Peter  Ripperger
40075,Leann S. Leutner
40076,Richard James Mcnally Jr.
40077,Brian T Egan
40078,Stephen K. Lynch
40079,Holley  Carnright
4008,Reid Mcnally & Savage Pac
40080,"Donald L Barber, Jr"
40081,Paul T. Bumbalo
40082,Peter F. Gozza
40083,Norman H. Siegel
40084,David  Miller
40085,Barbara  Kraft
40086,Robert  Long
40087,Kevin  Rheden
40088,Louise S. Glasso
40089,Bruce K. Negrin
4009,Friends Of Judge Neary
40090,Shannon L. Scott
40091,Kevin P. Morgan
40092,Christopher J. Cerone
40093,Vivian  Viloria-Fisher
40094,"Leonard G. Tilney, Jr."
40095,Robert  Jackson
40096,Joseph  Schuder
40097,Gregory W. Townsend
40098,Paul I. Marx
40099,John  Penney
401,Gabrielsen For Riverhead Town Council
4010,Compac Nj
40100,Christine M. Bello
40101,Anthony J. Daniele
40102,Henry R Bauer
40103,Harry  Buffardi
40104,Symra  Brandon
40105,Joanie  Mahoney
40106,Gerald F. Mollen
40107,Patricia J. Slavick
40108,Steven C. Richards
40109,Victoria Lieb Lightcap
4011,Friends Of Carl Andrews
40110,Ilan D. Gilbert
40111,Holly C. Vellano
40112,Nancy  Brenner-Deangelo
40113,Elizabeth  Manzella
40114,Patrick  Carroll
40115,Marcus R. Hall
40116,Mark E. Grimm
40117,Susanne  Donnelly
40118,Leslie  Gross
40119,Paul E. Davenport
4012,Sam Hester For Supreme Court
40120,Marie  Manning
40121,J. Mark Kolakowski
40122,Richard F. Sweeney
40123,Weeden A. Wetmore
40124,Salvatore A. Pavone
40125,David M. Stott
40126,Jose I. Alvarado
40127,Preston L. Jenkins
40128,Robert J. Pino
40129,Gregory Dean Cholakis
4013,Friends Of Kalman
40130,James E. Grady
40131,Cass V. Cibelli
40132,Cass V. Cibelli
40133,Donald  March
40134,Jack S. Stenberg
40135,Mary Anne Lehmann
40136,Vincent J. Esposito
40137,Kenneth  Schmitt
40138,Robert A. Cinque
40139,Louis  Marcoccia
4014,Friends Of Mike Behling
40140,Thomas J. Cotrofeld Jr
40141,Jennifer Ryan Muthig
40142,James E. Gerstner
40143,Leonard M. Debuck
40144,William B. Magnarelli
40145,Valerie Moore O'Keeffe
40146,John A. Morabito
40147,Louis J. Campisi
40148,Kelly K. Keck
40149,David D Gabrielson
4015,Committee For Barbara Doran
40150,John William Bailey
40151,Albert J. Casab
40152,Leo D. Beitner
40153,Richard  Cahill
40154,Leonard  Walker
40155,Michael P. Jankowski
40156,Donald S. Peters
40157,Martin D. Masterpole
40158,Mary V. Rosado
40159,Christopher John Jackson
4016,Friends Of Lisa Chimera
40160,"William H. Meyer, Jr."
40161,Mike  Semo
40162,Sheila  Meegan
40163,Peter  Klotz Sr
40164,Elizabeth S. Crowley
40165,Vincent M Dicerbo
40166,Diana A. Johnson
40167,Gerard Joseph Mosey
40168,Bradley C. Ward
40169,Ryan V. Horstmyer
4017,Friends Of Tamara Grandoit
40170,Donald J. Maclaughlin
40171,Peter B. Harckham
40172,Chris  Burdick
40173,John F. Dechiaro
40174,Marilyn A. Hartzell
40175,Philip  Soskin
40176,Theresa A. Whelan
40177,Candace J. Corsaro
40178,Marianne L. Sussman
40179,Yvon  Alexis
4018,Elect Amherst Republicans
40180,Mark  Scuderi
40181,Hugh C. Gee
40182,Thomas J. Sheeran
40183,Noach  Dear
40184,Mark  Depferd
40185,Carl A. Coapman
40186,Frederick E. Perrine
40187,"Nat O. Lester, Iii"
40188,Thomas F. Ferris
40189,Sherri Lee Bryant
4019,Amherst Century Club
40190,Patricia P. Connors
40191,Kenneth  Ivins Jr.
40192,Robert J. Miller
40193,Joseph M. Terino
40194,Frank  Meola
40195,Jerauld A. Genova
40196,Erik  Jacobsen
40197,Kelly S. Eustis
40198,"Clinton I. Young, Jr."
40199,Richard G. Clinchy
402,Reid Hankin Campaign
4020,Chazy Democratic Party
40200,Marc  Waldauer
40201,Kathryn A. Thomas
40202,Melba  Brown
40203,Melba  Brown
40204,Thomas P. Welch
40205,Edward F. Ryan
40206,Bonnie E. Russell
40207,Thomas  Thornton
40208,Keith E. Romaine
